term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
everybody,0.012346103704462846,0.031961453262371056,-0.03352117256625188,-0.009035888027315891,0.0055535659284351325,0.025751661725690145,0.00985361783955583,0.038276204802730994,-0.008580398644307827,-0.008821047609803827
emerged,0.0050275924503183494,-0.00827755068122472,0.0009699307956723488,0.01359855824214849,0.0468774581224705,-0.02405774215396995,-0.011170450578393063,0.009492236754701348,0.02825331544833864,-0.034517612075384965
bring,-0.010931239681983578,-0.001934070544042753,-0.011177817982381813,-0.007168434298058435,-0.009113421901818713,0.032679317476585715,0.028610436951463057,0.009122261702116819,-0.015174395301327123,0.021392132849490115
teeth,0.010785531814121615,0.004221859511619808,-0.008290434320030063,-0.0003122480145176016,-0.011428976233855333,-0.007870564734252733,-0.02662682028536678,-0.02382166896686424,0.0229481415711419,-0.003313154148154235
frowning,0.0022707902341465554,0.020185235146689677,-0.013053172830715378,-0.009968524943100967,-4.677319641908283e-05,-0.008306875430941829,0.011486421156249574,-0.012015022834645808,0.006351802044334868,-0.01002435587982033
grinning,0.018032170481363293,0.03654163244200274,-0.022948282724213776,0.013537417571395642,0.003302884892272072,0.004798750332050684,-0.01692532074467337,0.028410188952991577,-0.010096162841901516,-0.014834228651952322
summer,-0.005263549548742007,0.015478370798460617,-0.09100979633518182,0.03163549166321708,0.002391373376941553,-0.00645656343871106,-0.003390970116278067,-0.01973281955546535,-0.03039326736506273,-0.03454970459317219
happily,0.0205631256416968,0.03048193807044538,-0.011927939103016809,-0.008414448649482492,-6.27705734926474e-05,-0.0012314291004245504,0.0013231661410425203,0.02282011705872702,-0.003691444075064961,-0.009101194467758105
gray,0.0007145602289716361,-0.0033271899529406608,0.004039644403507142,0.02795838937481259,0.01979577188255669,-0.010237574454090414,-0.02058039740109972,-0.024528052177914605,0.02259502022367873,-0.029713799127060722
sky,-0.012002283389501755,-0.008328794995370549,-0.002769058574294494,0.021888620499956914,-0.025546320416468683,0.007397100190630505,-0.018836322321660177,0.014220489805691855,0.017318497655389033,-0.041659503899537306
means,-0.01572591189638947,0.001906138407531262,0.011362555702190478,-0.021537884452076272,-0.00653009682753631,0.022075060863185413,0.020233266179245816,0.026747268185927757,-0.01164660690832615,0.006533539039616976
conversation,0.016921662014477663,0.028320234036370802,-0.030427804507537348,-0.02499393085889941,0.015246743980270053,0.010686307719263169,0.03451137679468029,0.025511581260935615,0.003516347471632832,-0.015080305622919662
serious,0.008279703030369248,0.013429617564869071,-0.011299659567680777,-0.006018753325000499,0.010183982573127977,-0.00045933475850703555,0.022640513395149005,-0.009749620316685052,-0.001377091724580912,-0.023234719467499606
inches,0.006981531384108271,-0.013295908497704281,0.006908785812902765,0.01796361710151515,0.016540705550346948,-0.0003159444580243327,-0.020066958508996386,-0.004708991045781894,0.054664733526362884,0.008642189858279494
term,0.022068188432949033,0.034498785418547444,-0.014688232160126633,0.00027110622128943487,0.015942030918977754,-0.011909371328009849,0.029575852665199263,0.006550611260522483,-0.03290688295805442,-0.02150072197978593
midair,-0.0024309736763065038,-0.0015429349950226978,0.03612041516473974,0.023494840251568318,0.003070130971271539,-0.01053596590757073,-0.014662046715453722,0.004644870732709825,0.003240170355584524,0.006219740051559371
ones,0.01856660219343684,-0.007824125855467759,-0.0068533179862500185,-0.02299761176271323,0.02318684344316975,-0.001960538505755791,0.006376144519954712,0.037881577014197934,-0.011467551785470756,0.03058812051229841
food,-0.004732489902705598,0.007378703804336894,-0.035789785206011254,-0.002546732958044354,-0.0016295790990694514,-0.038492449519017216,0.004118867579804044,-0.02994828126845458,-0.007311564019617601,-0.008714674668314786
brilliant,-0.0008199211996287275,0.010951623619931818,0.0017624219843233285,0.011418324048572298,-0.022320668484663596,0.015999863807613757,0.006692483152813719,0.036222918022054705,-0.005730844879717616,0.02165470307118764
worth,0.004028615112052257,0.010927093245700141,-0.01631462384718624,0.0008188102487058129,-0.0017090607843086075,0.02640481819059215,-0.0073297410486756675,0.01180109431609326,-0.020385517096557493,0.010132776975132861
soft,-0.011460042152116462,-0.021018929514788915,0.003010917442010381,0.0025282098556472644,0.02201100464320645,-0.0032881914311806374,0.02463012840016165,-0.014554047733245448,0.025468253232375157,-0.011549392985401783
dementors,-0.03486719214962572,-0.032885918682542266,-0.0013159883773549924,0.08132108858973947,0.06039287210665095,0.06489923438694914,0.42921870070228324,-0.419600977476582,0.13734878630855127,-0.0574358340631598
subject,0.014333389530766918,0.04985194862197386,-0.036561527189857314,-0.05045634212711161,0.023849245011230154,0.04850488074645403,0.03216737969694427,0.015453841179607502,-0.0003919116997901237,-0.01268189594647918
early,0.0050951294210302206,0.021175075800950363,-0.010660741696921714,0.01083355461347383,0.005282806590640674,0.018537742708990685,0.007013463529602288,0.011834109950881808,-0.017808129969749908,-0.03313635905220544
group,0.013240411379849446,0.03700950698910012,-0.009126768638973229,-0.01708115491621029,0.057758317138045925,0.011030911364721216,0.05366691755212979,0.026620675160241504,0.02365889477241215,-0.027949281895527783
anywhere,-0.003889050544799252,0.007875834734103073,-0.010129546161355581,-0.0029601644548889017,-0.00526052376904785,0.004251249886999754,-0.0047360950338785545,0.011919099010860412,-0.005609487961085673,-0.01573155832373228
showed,-0.004117733283777026,0.006237149779460743,0.016250625932847786,-0.0181527594519568,-0.02013386790641771,-0.007372953427873429,0.01841213470309,0.012640453579573186,-0.006914093187681912,0.011641975805927128
obviously,0.002703756768978838,0.034414871699374,-0.003505711074943261,0.0018825242455213036,-0.0007933881119691255,0.0010123651428266375,0.004673249588487038,0.0024328470075185684,-0.007835822879056273,0.0032881028963478456
hat,-0.012939220890669062,0.05702851273456314,0.030792808243703486,-0.003327380951782637,0.13391241802089848,-0.15844470636958857,0.0376712881449997,0.07858697548218363,-0.07853291170512361,0.10950571381707737
part,-0.03730299884526427,-0.015858573393381942,-0.003062486954564766,-0.049510594460542116,-0.01149524732315763,0.0065553188039242484,0.036120260161197716,0.031271027160500314,-0.03919072326660305,-0.002422639802888139
waving,-0.0035628443596685965,0.019667478304148486,-0.013058638028789695,0.0023126605008757166,0.005712501520929935,-0.021141623039230593,0.008158832893921086,0.021235226304184594,-0.010368337845174474,0.002831684046509339
smiled,-0.0008429769846531489,0.010114061820345813,-0.013327081749903625,-0.031060996100379493,-0.02183850141115469,-0.01937584512316877,0.04480248177347333,0.03502473517855434,-0.02575299169570543,0.0018646289108837269
news,-0.023143055298079328,0.005661153390957372,-0.04665674424134466,0.014618937381332419,-0.011243133509181682,0.021799655625365493,0.03534683970380587,0.006164251998119988,-0.010529963867209901,-0.011299171648599496
laughter,0.007851471203397586,0.02270550279751974,0.0014316227168092632,-0.005995276454615217,0.026675260518053846,0.003148090521446714,0.0013887806698950403,0.005894449865901331,-0.025995976685654187,-0.024120858759969315
usually,-0.00957680962471678,0.016176807739032188,-0.022502535430408574,-0.011472401230894375,0.01157759753936424,0.01251357956823431,-0.002072660975270878,0.012309539869314042,-0.007545356688217123,0.005853766093164688
today,0.012982866406569557,0.049751652218688186,-0.03976521958186401,-0.013574530963978265,0.025141862130121043,0.02533650924587029,-0.0321299780135181,-0.015911709722057986,-0.0030603329392752203,0.011248339174811765
learned,-0.009092742227129316,-0.0002884092320275457,-0.009164470163159874,0.0009442890309263108,0.0020385747912026694,-0.0064421368386891826,0.009825207639913068,0.031656811478720924,0.004640091032284529,0.004538048551101986
die,-0.026557595729805178,-0.06426841693760753,0.05860464247133339,-0.03454590876254845,0.0028562794058243964,0.0014175114145290608,0.011489271880129158,0.0018469979728850327,-0.03974053832370051,-0.0007781182207656258
color,-0.015454420498634746,-0.014714514095410696,-0.023603698688923713,0.0021937201469862996,0.010789489611052618,0.008214275000340799,-0.014628650334863382,0.010629217204933488,0.0021816761337268504,0.0006144292105434515
witches,-0.022266043803115476,0.00634488969458241,-0.02780031114637476,0.01281127202589157,0.03555162470359034,-0.017401764682227493,0.02939466998596851,0.00014095309290038495,-0.0050151391414015485,0.010357946237185434
familiar,-0.020905569783576553,-0.007458127276476827,-0.00049582988599759,0.020562151728988082,0.014957561166072691,-0.017115185195204604,0.028997554543786438,0.022773487654911856,0.022961097611869714,-0.022365477910404274
rising,-0.018229227215203665,-0.0059432574683852615,0.010037105333234472,-0.0060765464209948244,0.0028527530554703175,-0.0037234653586734616,0.010113277742050326,-0.0006488906837580454,0.04926759582953364,0.00513311511133363
wing,0.037626566329515575,0.018411426495710603,0.036130838107205826,0.0013396126449363426,0.03127278951302701,0.004226079862989281,0.06181663491377125,-0.02844277729894257,-0.03149280210030071,0.040480098396996164
coldly,-0.0008916832480314271,0.01904041547049498,-0.01454925044110618,-0.019194746628580103,0.016195564706238497,0.003131320462871477,0.01692957813323506,0.005129420601296893,0.009852586910893668,-0.011121978519911547
gleaming,-0.001308417992881188,-0.01591883730789411,0.003451445713019401,0.008413280363438577,0.028166699030965175,-0.015102221793897964,-0.0017784205852091628,0.013998398751754786,-0.008026231285157248,-0.04967162871672872
corridors,0.028131522628569123,0.03462752132487482,0.01744011503306087,-0.009080197365307952,0.0580670598013102,7.937077242851324e-05,0.038694320499883215,0.017542214812068635,-0.028113064806204534,0.020256967758258377
warning,-0.003980916218878249,0.0013948397915870905,-0.002563540027009728,-0.0041258967386720346,0.004076176098891545,-0.00650427087593316,-0.0031853979588481675,-0.00841755374874501,0.009670180132925955,-0.008360444596642588
knowing,-0.02417142800580935,-0.017369445176360788,0.01756331948528025,0.007607425571709198,0.0008227393526264557,0.031003400384526248,0.011400516591393331,-0.01518849351778667,-0.0018840122186840602,-0.018941162428347903
shining,-0.008610159485403524,-0.013535434476290223,0.024684285060199464,-0.006874289488139662,0.03253838597694476,0.0026113046692750027,0.005971380145193827,-0.02229904693287796,0.008359865508576245,-0.0265833793662842
master,-0.10609526812518594,-0.11811510670072851,0.0532705513181645,-0.13276624507545742,-0.11600286476431798,0.05995697826860259,0.11945374468457515,-0.08053206492497512,-0.2183516033022369,0.2379202373673047
careful,-0.002373181842972163,0.010015582022736032,-0.017483165002599558,-0.00975120108497668,0.0175211458975654,-0.018384494455618575,0.007867460598655862,0.01905442982596533,0.0021912999018752844,-0.02319461272624584
slid,-0.018145354953860826,-0.008993341051693598,-0.0020803204277122637,0.01738337956968673,0.043334309580730104,-0.04168883017943839,0.0022920760924179102,-0.001818070059442948,0.015513657146344145,-0.021232809412743664
furiously,0.011518034015428426,0.01647906823515921,0.0029442535174281025,0.019117016229943398,-0.0041157829874289235,0.023618387368880688,-0.006066053880858638,-0.039990927530609024,0.0038126591256767107,-0.01722650136711093
climbed,0.027198915155204072,0.0091919764776379,0.008350542294364568,0.023767952206774856,0.022816657020217894,-0.0014767116800257151,-0.017124144525935754,0.0007225791391864057,0.006718045379021991,0.00665124963134384
minute,0.006271664324877532,0.012137099913985955,-0.007206400628995928,0.00881701194546581,-0.01116609093280717,-0.00592536518580547,-0.018725086323408177,-0.006042529068362527,0.007229347164976879,-0.004107273507397489
immediately,0.0010580334018324368,0.02115672559419437,0.0006620306643052911,-0.00021875461568406787,0.009824296331846219,0.013577009622305139,0.009924287827406602,0.0072510263917587945,-0.004842449967511478,0.004411718801022932
teacher,0.028127483748803618,0.060172819643436445,0.0006231597912328434,-0.021654515890954847,0.06419555812869378,-0.014102174039303169,0.027098669239473905,-0.01420389412012896,-0.032718037840877616,0.03312073385747191
actually,-0.016933156886378625,0.017765627880757993,-0.026981421949682446,-0.0026688026580661867,-0.004239075761764869,0.016330660967697124,0.03140884909000759,0.05303212317820575,-0.02290842326737458,-0.005338680208168661
truth,-0.016601211782659508,-0.010918741209107848,-0.016451080157413197,-0.032888288316933925,-0.0061607774835811474,0.035737801122877146,0.06608968589857335,0.029141617304669357,-0.014331166009705415,0.019380279073662417
stepped,-0.002229425935557958,-0.011436373289091962,0.008710709675486967,-0.003774079618834142,0.02456665216030722,-0.02320925025049504,-0.012974670358140547,-0.0013020533111138138,0.01601854140018277,0.0070113544155732364
working,0.012446769183328757,0.02096343370989685,-0.01663673160774764,-0.018732483020325083,-0.014794725803480216,0.02942593552863996,0.006632022416467441,0.005168366142952246,-0.0013616359871356297,-0.015880259637126908
throat,-0.013090105903689322,-0.010665210729782113,0.013109078995508951,0.009999592279492448,0.01138582046565008,-0.010450339663248284,0.024905224659312518,-0.0015558531521432306,0.021183521541779847,0.00023537318981048817
owl,0.022744932385918376,0.030477356402272858,-0.1459307602473146,0.08165129612871505,-0.02075275596376206,-0.002716145787272395,-0.04288523310206424,-0.1308321743016394,0.010214541893775035,-0.06568365413645148
alive,-0.02999990736029563,-0.03621188099116751,0.0058208019442814955,-0.02480487274021582,-0.0048018760593136435,0.03329541106333347,0.031104497628207158,-0.0026109074578119706,-0.028839149542228652,0.001318405069551254
catch,0.02600380040157291,0.02993224369109999,0.04097366694701103,0.039805126957601925,-0.012383897209908427,0.013736743691987968,0.011284324027047007,-0.011690529713591002,-0.00949482726998702,-0.002734101172355626
week,0.01955933939200223,0.0373931157340452,-0.043552596796191854,0.015262665528773171,-0.01448837158065202,0.0452580161177006,-0.0107019812621466,-0.01848700277433922,-0.022227728853870546,-0.006352202553818147
suggested,0.003195571433220962,0.007135298163905692,0.0026472060783605117,-0.008840526336601815,0.00044780072373146147,0.009161904903955641,0.0025522950194366355,-0.0024881512009974367,-0.005221380156825469,-0.014829131744894019
ill,-5.307136260704094e-05,-0.008849849139579903,0.002356920209474304,-0.004074799435935182,-0.0012068958573815288,0.01252789359360653,0.04499408767719061,-0.03306239311923738,-0.010853277053276558,0.027491619877599894
missing,-0.0036641234767598747,-0.012777591729155525,0.0031298650568006682,0.009279633133741524,0.011364234979216736,0.01734621094760841,-0.019977865277083763,-0.005025395057161643,-0.008787619828466733,0.006376404306823249
relief,0.006251664778635143,0.006069266060259819,-0.00437270336833057,0.01830180207569674,0.012701889044078658,0.004912997588974692,0.004239904667431421,0.023473756361316666,-0.004126315762308454,-0.02078736825907834
plan,-0.04985229972270103,-0.05508205444588565,0.01984291555815457,-0.014395666295417761,-0.00450157190705899,0.057489259885045704,0.04304362348157399,0.043296200194590524,0.0012262542440141123,0.02919518876685664
favorite,-0.012284778758405389,0.012418107741012605,-0.03440136368657201,0.003434363309715143,-0.0030493989758419494,-0.02237686403111285,-0.013441557209154817,-0.0062545198194056476,-0.014878206873480283,0.008412247720166272
grip,-0.011403604527269384,-0.005844412830408495,0.022285489902725098,0.0112521225357067,0.003449286245999626,0.00390132514587108,0.0034446360057609707,-0.008294839389325919,0.04076613907988024,-0.015040696173934498
bound,-0.01195966241324124,-0.01274959128023667,0.0102250476874579,0.00019237930440967697,0.009612351368396098,0.0044432514620423025,0.003971659595675936,-0.016354394781114782,0.03456049632828619,0.02499483782098112
wind,-0.013337159216409844,0.023084868206693032,0.024965970514667674,0.044953427522612076,-0.023883396866426432,0.02369324730585029,-0.004215840874892754,-0.02262637474915236,0.004736158378172621,0.00018164516145601091
questions,-0.0026081858008541047,0.0069820976349545035,-0.034365897854292456,-0.022194232304203275,-0.009151583937226595,0.03523327201926657,-0.01695725909776593,-0.0034675194007089964,-0.02444614640050197,-0.00022126135368736232
smell,0.001366930181206993,0.0022776266972766644,0.011617464626439755,0.005701590828689143,0.0008538657481847175,-0.0007786406076451183,-0.017942615414137542,-0.012143106163165338,-0.0016850272364905274,0.028381813302620428
seriously,0.006588413124599329,0.039501667767518504,-0.01263158933859631,0.018821603522339893,0.01401440571205948,0.002795651849295828,0.012782025979145566,0.010377069966551458,0.004777346859437966,-0.013660283192175333
business,0.004925711599646508,0.008529820307616965,-0.024071134531743445,-0.012087654794268602,0.0031950374795661897,0.008347498679699061,0.01970656446933425,0.02138810659495691,-0.008622929730512192,0.01687209624444979
sounds,0.005691365220943131,0.003655013863929468,0.005401261696488364,-0.017815294814258677,0.00456789772494127,0.008857918897660891,-0.007941684454329133,-0.012158989038628647,-0.008558469074561773,-0.039198986176167246
edge,0.004217702605249855,-0.015196698799063952,0.0224935635192217,-0.00718718563232826,0.009720357777106553,0.02113274967237495,-0.0053579133634738645,-0.0015293519947999906,0.021494026794069525,-0.05529714882759129
tonight,-0.010962338974704925,-0.02936421492850555,0.034708807707600695,-0.017456317822676842,-0.010431291469996034,0.013679979045004903,0.04565753634226227,-0.008117103625542054,0.014674320926274319,-0.0010698792344456922
change,-0.01796540372230947,0.0016889173453795696,-0.019225548948896665,0.018143191566302237,-0.018173600766054083,0.013021196242301069,0.019461024638570218,0.028278845011744675,0.002560997506927516,-0.0007822046627742518
terrible,-0.005936154424390131,-0.022208360665937395,0.02557670407250767,-0.030523879731055855,-0.024182134642764728,0.006559927324021536,0.0446827354776822,-0.0037067240268679027,-0.03387867739891354,-0.002473734239149639
merely,-0.011115437605629648,0.00453063541798766,0.00985140769949576,-0.03906984909704164,-0.002660615043791872,-0.009122906768713097,0.033547313563172955,0.013664241826834496,-0.003551310469141503,-0.02116745255325468
spell,-0.02569029013191473,-0.029973677140803578,0.05828330858627319,0.01690425131370533,0.019463394376064404,0.04125155764093273,-0.031886069546654294,0.0441129652121455,0.0540256164022109,-0.009996550734176156
anymore,-0.004729365782081188,-0.00964654665428166,0.000965105256431572,-0.016967863248713546,-0.006264116361476884,0.0023715669488059304,0.030143336337047903,0.009227834655321706,-0.011135250155265385,-0.00397747293073872
girl,0.0026582718794187507,0.015341173961850208,0.00491790616854217,-0.0407409679534211,0.042130277280027856,-0.05273963535381098,0.04679610593775829,0.052105598359289344,-0.005437530702900616,-0.04683369366451529
waited,-0.0013959839503696083,0.0002676516180243773,0.018874642455321562,-0.007161651527990052,0.0035044169819114135,0.012426524549423593,0.013791664818546384,0.007870723490325334,-0.013836509448830383,0.0011802917167204675
hole,0.018226671296297847,0.016542133189471318,0.03799491486354903,0.0123278902514961,0.006285439421241302,0.022023337737002626,0.011068871891584129,0.025331676821414944,0.003580150802294525,0.013544215044185088
pause,-0.0014763028583959757,0.012151817763517743,0.004742874534880945,-0.02048952335649523,0.007071072241610329,0.04274526504810795,0.02884327508701262,0.020683387825299455,-0.026465285037907568,-0.0011893637738130446
student,0.022654447079660973,0.026789543723521454,0.006654680343436239,-0.02272447628080012,0.027064627838986926,-0.006782276492669425,0.011441724972294193,0.007136031782022824,0.0007167773418818302,-0.010995645850729659
trunk,-0.02187221553785542,-0.010795471310830237,-0.14359555857956033,0.12567933610822207,0.05564119875279414,-0.15586166454239944,-0.0232523475236702,-0.021208911007892312,-0.06604786060711249,-0.030188303664774756
glance,0.00434994424519484,-0.003381230999072095,-0.0027104387398563723,-0.014835320726705306,0.006851171616852284,0.006064921645189571,-0.005899128958970456,0.007580669278341237,0.0036233730242267955,-0.014869037404597621
fly,0.010808880158524069,0.014685486073774632,0.022148581797031955,0.06369635511350007,-0.005548259858399012,0.012764261597326038,-0.013457767863507943,0.017584089122960014,0.008986648069316955,-0.047817779453731064
grabbed,0.0063139653889607945,0.0008603982285228457,0.03265751604266211,0.02346589972121894,0.018208915642849103,0.0023654446923307244,-0.029564482026712552,-0.027053499265542947,0.022544046556513642,-0.011753362870567425
hide,-0.006980996781287282,-0.009390093529772667,-0.002930928131723776,-0.006620737925382499,-0.0013447346856995568,0.0077201987253469355,0.005647507512517356,0.046286252446542414,0.0016358023380763167,-0.005510641145610367
everywhere,0.0028832739206642063,-0.0049428729740148055,0.009728707222166864,0.0027504744508037877,0.018680907886037254,-0.011571635109713865,0.0008406564591178776,0.0023183845032012976,-0.028263596335623746,-0.008647666145009291
danger,-0.026782262834511107,-0.020572996571885906,0.010439426018327426,-0.015847911051514053,0.0060099791410039415,-0.005268316809209925,0.015044832051235859,0.014500861650466287,-0.016743369872691774,-0.005788671886278312
yeh,0.5206418755931134,-0.28369523352300513,-0.07107259891789636,-0.10261480586537501,-0.052560565598345994,-0.02029765400231407,-0.03559873419901123,0.010563536640875159,-0.03581750732197829,0.032782708723479215
stunned,-0.0029213308130392472,-0.003556828128521436,0.014151841368674058,0.0007852429073282713,0.008053610495531263,0.0067039136334394395,0.026281124913952823,0.006436404637504673,-0.006953573419725835,-0.0013410472842160768
anxiously,0.01880040679451304,0.030128869905858755,-0.00558613289931623,0.01585765831553586,0.00843390571812196,-0.014592153782571171,0.005413749387753013,0.009451375706190453,-0.0035240703431469317,-0.022045322726557237
excitedly,0.007867642097612126,0.034909515732970325,-0.0008221701269999713,0.010846280118685905,0.00518679363532442,-0.00284060236174083,-0.006092024898149628,-0.00827728439983316,0.027524940792644118,0.0026474690594773436
tree,0.011035387296060418,-0.06697345194440485,0.04312556071932953,0.016624226958803476,0.036989363546897955,0.00325455293870307,0.020219078795844603,-0.05921136512971819,-0.005602521831667434,-0.14759174873993577
paper,-0.013495031710797287,0.03266397193685243,-0.05571142392230752,0.0018910597377297055,-0.0051035330403138,0.039206083184826775,-0.0334494387458069,-0.028843220139311263,0.009027635441319135,-0.022253924692259133
brother,-0.027725971846157483,-0.052186088440785164,-0.05547274130132336,0.046336539696567605,-0.05116169163526754,-0.032067136789118836,0.07875705272681031,0.04512841285485774,0.011986552748745055,0.12369218738979218
interested,-0.0016798387957382907,0.021238859996885143,-0.002824620516622906,-0.012247117397196526,0.021235609320839934,-0.012874016975177512,0.03485785375998108,0.013306854195170432,-0.011575151975179533,0.023110680476865254
impression,-0.004236969359121607,0.01121745867439338,-0.0162149697755615,-0.007541251941132613,0.023548810357061946,0.004134624457891882,0.037638053211638295,0.023256051472177363,0.014862175059831109,-0.010182779788446691
deeply,0.011076420163422486,0.010409186158060718,-0.011045864997620785,-0.03587195199978462,-0.009886114511380766,0.01080038724845785,0.02191189853039317,0.012630559380550976,-0.008842079233801372,-0.008660204756009798
wooden,-0.0013242578638827584,0.0013675423413287582,-0.013707389609418086,-0.006572814680211236,0.004005471697002294,0.007955291044551614,-0.01017602486282112,-0.0025588512050460613,0.012211958815382331,0.02059378526703383
aside,-0.026212175142769533,-0.025744191004464356,0.026665908405787343,0.008851606746978435,0.008388811328600193,0.007852696039960924,-0.021043876578235882,-0.010288141939268455,0.012005226130681097,-0.004913085714684672
remained,-0.022058337438386682,-0.02006534898202247,0.0023004923296422266,-0.02520011885442111,0.006914899408647522,0.01031380096387374,0.03655363537850801,0.032117700349761844,-0.005317605478334625,-0.007946607761112771
opposite,-0.012686063649069884,0.013061993651679416,0.015042587474720523,0.005255003804814238,0.0076685014756038734,0.0030158429454346736,0.009436182674057898,-0.00016396992574103223,0.009655961218133172,-0.01297818513350259
knocked,0.011355569746069178,0.007970579779405315,0.01446881031550351,0.008035234146821744,-0.010334946489698809,-0.00701908576760596,-0.008970701409878842,0.0055620132434588895,0.0032791704842267287,-0.0034328538303376116
joined,-0.004626440298567088,0.014020058947951764,-0.0023225039940675254,-0.0016667308740368114,0.02258796296717616,0.005418467109217738,0.027883720825608468,0.02643188834084667,-0.004752819496105365,0.03112932235789397
glass,-0.037163664067149264,-0.009132605999345733,-0.006239974977712652,-0.0019483800722140112,0.002861828372549482,-0.005962694443718936,-0.03563919124940555,0.0047261006532459985,-0.023547276297972285,0.010949861755294277
hundred,0.028503304903072124,0.03170658172225412,0.030639403718461293,0.03021093719628848,-0.023082184578536568,-0.00269701047093011,0.005079277773969659,0.02154076106569795,-0.032266416133006945,-0.0021868124587877016
afraid,-0.0071911151019003255,0.006839132372596309,0.001329320862755446,-0.02139405938387017,-0.0022778134026510788,0.02417631660758822,0.03908762395461689,-0.009057177032343225,-0.008046354100286545,-0.011343092283329867
difficult,0.012686680920056356,0.027685193991557673,-0.00808820921303116,-0.015235799197761954,0.00398854075726213,0.022892839857871328,-0.004180757226937748,0.036552844360599177,0.0031147202935372918,-0.021066165768864418
form,-0.0198125922437425,0.017364584400249794,-0.010186244833418501,0.007965060417094877,-0.011639609109422034,0.021900226748746695,0.006409563725848451,-0.037780568867519605,-0.0028656896308977787,0.018749090244857613
lake,0.012465474442868264,-0.030117915672688237,0.0449082818625641,-0.0282994480880007,0.06261875889376045,-0.09283862100005148,-0.025947547581531036,0.006132694400900925,0.15273220108324834,-0.023587249209155
points,0.06158469702145827,0.0881930760302282,0.10727798195914741,0.03016282713755858,-0.013955644220383857,0.024416425264097708,-0.01025163618178769,-0.013211897116260883,-0.041804238368061436,-0.02621133713062569
kitchen,-0.11211550658197561,-0.007514221247828284,-0.25937068464725466,0.12438987585928064,-0.1677623754650125,0.040869862430247136,-0.1808163943836904,-0.061254074533721885,-0.020247389454504796,0.03488591717934962
lucky,0.016535047103344008,0.025151400499135022,0.020529875035289583,0.024917418734298966,-0.018048997243086472,0.04010684977201176,-0.008743418046308378,-0.008081780155187629,0.01478399839207425,0.009163300101494253
homework,0.037754372606626514,0.0807816500334751,-0.005565272317456511,-0.025991278820144507,0.04383320302047758,0.08089562781540018,-0.034515290739976674,-0.008782997463437251,0.003091776437458949,-0.029423848308760533
trees,0.03211495746977394,-0.08903566830057413,0.07635205319447831,-0.013883663373013801,0.033464851333440564,0.02582371919676898,-0.022208531096170964,-0.021878442364192213,-0.02502390990965316,-0.3426732224354041
cool,-0.00694950198262382,0.005972478738317312,-0.007098035318578726,0.0016707696341971378,0.02441988319739094,0.006598168531356351,-0.006804606324191804,0.029223945710965923,0.024682726972246348,-0.029810114280384836
tone,-0.018717859960024067,0.005517678572487054,-0.012612555752369702,-0.02886816251754218,0.0023932752587721012,0.017400782404344818,0.006407867256882062,0.029729159429938944,-0.013090812371087524,-0.0013024231880463194
escape,-0.024053915809397385,-0.022967160374232836,-0.008793437069506199,0.0017879107467179932,-0.010619186967402158,0.022520927535951613,0.02600745418404561,-0.02535301137654781,0.0013516848030627618,0.011951224377646954
agreed,-0.0035190475854798326,-0.01253410603259945,-0.011352998538573376,-4.870308013560734e-05,-0.0048755559939750075,0.01765843808311489,0.01028530875213686,0.04655250040725404,-0.004479172383133335,0.010931497799488557
act,-0.018928009861263514,-0.011952393159131484,0.00496870635001873,-0.028468151037592034,0.008780113796812703,0.012923029084122326,0.03477685446553169,0.01693776093415421,0.001527725799063968,0.018527617063730042
meanwhile,-0.0011521683705640652,0.007924688302748999,0.007165430500306592,0.0026861382386455346,-0.0037807101048847208,0.010265021031383858,0.008631791811443757,0.034404380473077374,-0.020820246486395747,-0.00888410163913044
rang,0.008780413787912692,0.02786189505071423,-0.003131703827583121,-0.017858860496646565,0.019508587061368952,0.01689839069777342,-0.03044039772714081,-0.04139753176629821,-0.009102328783153346,-0.0014667356637644022
mistake,-0.0027667464838859283,-0.0031953057004207187,0.0008342221254091281,-0.001157047869604068,0.0015668892047412059,0.020389420954390162,0.009627234970101007,-0.003271364830840717,0.013785703570093273,0.016387378486066407
burning,-0.020716546217706525,-0.015052893829911297,0.003918021669927985,-0.00769127484249612,0.01858162019417393,0.011848618670492283,-0.021186425541996998,-0.00456957426312082,0.03612291521138436,-0.004750337874936677
shortly,0.0025160952937342616,0.0034303574642747417,-0.03345920989048384,-0.014564979900664741,0.003807595002966932,0.02619461358297095,0.0411506431817288,-0.027067788480743322,0.003569864248743445,0.0028845455057218993
shouting,6.584977912843569e-05,0.01578636383957708,0.030488797223976825,-0.004611374806086628,-0.016708707905410312,0.00595371655062717,0.0035314880163889156,0.015563361566433013,0.015480630454924826,0.0018349028715968251
calmly,-0.01389114727719232,-0.0038369640989930516,-0.007679018413925882,-0.021380092612666775,0.01362361824134691,0.004017753682185889,0.03542788993137945,-0.04190532195817232,0.0010651144504979374,-0.013508547293678709
headed,0.01952177725414158,0.010263156385023127,-0.003974946577374693,0.015463415047840143,0.0030437882754125642,0.02055738907179547,0.01613021083303926,-0.004619607350181275,0.007347270455324751,-0.004446751586968836
bell,0.031242992160896297,0.062123253613228825,0.04174940975782163,0.013574151429425993,0.02476143693925296,0.0691988952724791,-0.006795137856349637,0.026244883252366437,0.022680424148693295,0.0020654296686855827
